,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.3185097575187683,0.3592509627342224,0.3980637490749359,0.4261964559555053,0.4514931738376617,0.3889575600624084,0.4258401393890381,0.4495404362678528,0.4679253697395324,0.359045535326004,0.3833239078521728,0.39533731341362,0.4042308628559112,0.328019380569458,0.346306174993515,0.3608562648296356,0.3728686571121216,0.2963944971561432,0.2976371049880981,0.2996798157691955,0.3019875586032867,1.0062520503997805,0.9976354837417604,0.9805768728256226,0.9663252234458924,0.9542754292488098,0.9309216141700744,0.8702234029769897,0.8292108178138733,0.7950118780136108,0.919260799884796,0.8598949313163757,0.8227563500404358,0.7868937253952026,0.9141241312026978,0.8543229103088379,0.8096350431442261,0.7671501040458679,0.9125118851661682,0.8589319586753845,0.8181094527244568,0.7775221467018127,2.485882832914399e-09,-0.0288794506341218,-0.0592004247009754,-0.0836129933595657,-0.1102738976478576,-0.0953975394368171,-0.1347352564334869,-0.1587603539228439,-0.1758606135845184,-0.0954964980483055,-0.1421553939580917,-0.1654488146305084,-0.181407168507576,-0.0935403257608413,-0.1338571161031723,-0.1552444994449615,-0.1689120531082153,-0.091638259589672,-0.1234833151102066,-0.1424207985401153,-0.1569634079933166, ok 
1,0.3227981925010681,0.3689252734184265,0.41062992811203,0.4437809586524963,0.4816391170024872,0.3931019604206085,0.4392116069793701,0.4681557714939117,0.4835533499717712,0.3658914566040039,0.3917886912822723,0.4077985286712646,0.4185302853584289,0.3351563215255737,0.3562531173229217,0.37548828125,0.3906183540821075,0.3031995594501495,0.3046323359012604,0.3060369491577148,0.3098366260528564,1.0344843864440918,1.0237234830856323,0.9891181588172911,0.9637744426727296,0.9589284658432008,0.932918906211853,0.9234368205070496,0.9481399059295654,0.9686897993087769,0.9172735214233398,0.8535140752792358,0.8137097358703613,0.7754794955253601,0.9116566777229308,0.8440014719963074,0.8029558658599854,0.7664781808853149,0.9110466241836548,0.8472917079925537,0.8040087223052979,0.7636536359786987,-9.31633548084676e-10,-0.0231445375829935,-0.0469748303294181,-0.0687746629118919,-0.0918858125805854,-0.0571689568459987,-0.0844285935163497,-0.097806729376316,-0.1082131564617157,-0.0631756260991096,-0.096704676747322,-0.1176775246858596,-0.1340555101633072,-0.0695501863956451,-0.0954725444316864,-0.1099262088537216,-0.1217110976576805,-0.0773883387446403,-0.0975620299577713,-0.1082496270537376,-0.1182157546281814, ok 
2,0.3256757259368896,0.3717772364616394,0.4149424135684967,0.4510380029678345,0.4893825948238373,0.3931520879268646,0.4411226809024811,0.470505952835083,0.4880126714706421,0.3699889779090881,0.4061602354049682,0.4357292652130127,0.4598859250545501,0.340747058391571,0.3606561422348022,0.3759465515613556,0.3897589445114136,0.3089815974235534,0.3075015842914581,0.3057512640953064,0.308342695236206,1.0330893993377686,1.011946201324463,0.974500060081482,0.9486840963363647,0.9435989260673524,0.924498975276947,0.9131277203559875,0.9435737729072572,0.9691995978355408,0.904434621334076,0.8432995676994324,0.8048399090766907,0.7665146589279175,0.8973448276519775,0.8258565068244934,0.78188157081604,0.7423191666603088,0.8978778719902039,0.835109293460846,0.7935580015182495,0.7523407936096191,1.5276239162531622e-09,-0.0146944532170891,-0.0323354043066501,-0.0496047399938106,-0.0662500783801078,-0.0337069891393184,-0.0506954528391361,-0.0558293871581554,-0.0607663169503212,-0.0403701029717922,-0.0590627826750278,-0.0714668408036232,-0.0836203172802925,-0.0478610172867774,-0.0594573356211185,-0.0642106756567955,-0.0711531341075897,-0.0569929257035255,-0.0652015134692192,-0.067295417189598,-0.0716795623302459, ok 
3,0.3234007358551025,0.3701293170452118,0.4131302535533905,0.4486421346664428,0.4891640543937683,0.3965681493282318,0.4424706697463989,0.4696508646011352,0.4855225086212158,0.3738865256309509,0.4132075905799866,0.4441007375717163,0.4693431258201599,0.3440002501010895,0.3633925318717956,0.3769586980342865,0.3900262415409088,0.3110049366950989,0.3089874386787414,0.3070002794265747,0.3096069395542145,1.0210745334625244,1.0000156164169312,0.9631068110466005,0.937275528907776,0.9340389966964722,0.9169638752937316,0.905893325805664,0.9311749935150146,0.9527470469474792,0.8930858969688416,0.8354020118713379,0.7955924272537231,0.7564496994018555,0.8826636075973511,0.8127703666687012,0.7692166566848755,0.7307018637657166,0.8810964226722717,0.8206393122673035,0.7806740403175354,0.7410943508148193,3.493431321999196e-09,-0.0106943426653742,-0.0252232979983091,-0.0407850928604602,-0.0552595816552639,-0.0206496827304363,-0.0365597978234291,-0.0421738140285015,-0.0470307506620883,-0.0291056875139474,-0.0466137118637561,-0.0601721666753292,-0.0726475790143013,-0.0390695109963417,-0.0506815426051616,-0.0562404990196228,-0.0629807189106941,-0.0504589192569255,-0.0578645020723342,-0.059628527611494,-0.0634777396917343, ok 
4,0.3229147493839264,0.3725824654102325,0.4153191447257995,0.4500100016593933,0.4870095252990722,0.4010628461837768,0.4493797421455383,0.4804925620555877,0.5000403523445129,0.3766794502735138,0.4136552810668945,0.4439485073089599,0.468483567237854,0.3468044698238373,0.3650421798229217,0.3803276419639587,0.3935720920562744,0.3150174021720886,0.3125787377357483,0.3112517893314361,0.3133701384067535,1.0042728185653689,0.9884850978851318,0.9597727060317992,0.937562108039856,0.928161323070526,0.903939425945282,0.892449140548706,0.9179759621620178,0.9426622986793518,0.8810494542121887,0.8212822675704956,0.7819628715515137,0.743755578994751,0.8711176514625549,0.8011505007743835,0.7588068842887878,0.7214197516441345,0.868435800075531,0.8100882768630981,0.7710120677947998,0.7315856218338013,2.811993971008064e-09,-0.0191357191652059,-0.0387403517961502,-0.0578771792352199,-0.0764541178941726,-0.0304937586188316,-0.0484312549233436,-0.0560500659048557,-0.0621831081807613,-0.0350443236529827,-0.0534709580242633,-0.0675382316112518,-0.0805282667279243,-0.0414608307182788,-0.0523869842290878,-0.0578233450651168,-0.0652511417865753,-0.0502279102802276,-0.0568778775632381,-0.0586088858544826,-0.0627726837992668, ok 
5,0.3280124068260193,0.3780620694160461,0.4197464287281036,0.4528065919876098,0.4851941764354706,0.4056051969528198,0.4519581794738769,0.4816697239875793,0.5000588297843933,0.3822108805179596,0.4187436103820801,0.4491568207740783,0.4734643995761871,0.3527835011482239,0.3703407049179077,0.3858764767646789,0.3993513882160187,0.3206616938114166,0.3173605501651764,0.3156284987926483,0.3176712095737457,0.9952088594436646,0.9770746231079102,0.9488290548324584,0.9258253574371338,0.9120028614997864,0.8967009782791138,0.8851797580718994,0.9086802005767822,0.9322822093963624,0.8734657764434814,0.8130082488059998,0.7733173370361328,0.7357833981513977,0.8622716665267944,0.7912982702255249,0.7496227025985718,0.7140958905220032,0.8584261536598206,0.7982975840568542,0.7577969431877136,0.7183928489685059,3.565768347257858e-09,-0.0150301745161414,-0.0318429432809352,-0.0487368032336235,-0.0648921579122543,-0.0245813447982072,-0.0406123548746109,-0.047065332531929,-0.0522718094289302,-0.0300713647156953,-0.0471453145146369,-0.0606484226882457,-0.0729495137929916,-0.0372145883738994,-0.0475866831839084,-0.0533839054405689,-0.0606045760214328,-0.0462700612843036,-0.0523185320198535,-0.0541674010455608,-0.0581873878836631, ok 
6,0.3307217955589294,0.3833926022052765,0.4262544512748718,0.4595199227333069,0.4934624433517456,0.4084784090518951,0.4520193338394165,0.4806671142578125,0.4980547428131103,0.3845637142658233,0.4206620752811432,0.4509521722793579,0.4738546907901764,0.3548063635826111,0.372281938791275,0.3885126709938049,0.4023203551769256,0.3232945799827575,0.3200515508651733,0.318101167678833,0.319759726524353,0.9808908700942992,0.9589505195617676,0.9254764914512634,0.90052330493927,0.890117347240448,0.8812277913093567,0.8682882189750671,0.8934262990951538,0.9159159064292908,0.8602805733680725,0.8025157451629639,0.7652086019515991,0.7292423248291016,0.8498284816741943,0.7809675335884094,0.7406215667724609,0.7060601115226746,0.8448408246040344,0.7872330546379089,0.749434769153595,0.7126169204711914,3.737022691296943e-09,-0.0099162887781858,-0.0225011464208364,-0.0363421812653541,-0.0494692400097847,-0.0114011755213141,-0.0222614463418722,-0.0263063181191682,-0.0303635504096746,-0.0181778911501169,-0.0291425250470638,-0.0403365306556224,-0.0514397285878658,-0.0267863143235445,-0.0323704443871974,-0.0365521982312202,-0.0432418175041675,-0.0371291525661945,-0.039656326174736,-0.039861436933279,-0.0429786778986454, ok 
7,0.3360613584518432,0.3897411525249481,0.4309074282646179,0.4627715647220611,0.495972216129303,0.4114909172058105,0.4556218981742859,0.4866081178188324,0.505375862121582,0.3867511749267578,0.4194043576717376,0.4480372071266174,0.4699398875236511,0.3578063547611236,0.375041663646698,0.3934158384799957,0.4081019461154938,0.3276916444301605,0.3246485590934753,0.3239356577396393,0.325994461774826,0.9772526025772096,0.9550718069076538,0.9199453592300416,0.8934980630874634,0.8776189088821411,0.8720173239707947,0.8574528694152832,0.8808509707450867,0.9049740433692932,0.8512587547302246,0.7911277413368225,0.753430962562561,0.7181657552719116,0.8408963680267334,0.7715145349502563,0.7305235862731934,0.6956555843353271,0.8352214694023132,0.7764757871627808,0.7372784614562988,0.699579119682312,3.3883185146521555e-09,-0.010713861323893,-0.0228568371385335,-0.0369865857064724,-0.050759732723236,-0.0024173471610993,-0.0113812750205397,-0.0152703141793608,-0.0191748701035976,-0.0091775506734848,-0.0171575024724006,-0.0281501393765211,-0.038954209536314,-0.0187446437776088,-0.0214181002229452,-0.0256412457674741,-0.0327975898981094,-0.0306054968386888,-0.0311600808054208,-0.0311122592538595,-0.0342858918011188, ok 
8,0.3350881338119507,0.3890096247196197,0.4282856583595276,0.4587522745132446,0.4894106090068817,0.4179852902889251,0.4636496603488922,0.4933778047561645,0.5118030905723572,0.3938261270523071,0.428024411201477,0.4574387669563293,0.4816249012947082,0.3644696176052093,0.3798220753669739,0.3939244449138641,0.4056208729743957,0.3323105871677398,0.3267420530319214,0.3257836699485779,0.32692351937294,0.9685146808624268,0.9592163562774658,0.9412468671798706,0.9241865277290344,0.9071373343467712,0.8672801852226257,0.8537692427635193,0.8720461130142212,0.8955582976341248,0.8403416872024536,0.780466616153717,0.7397270202636719,0.7029169797897339,0.8273683190345764,0.7595679759979248,0.7185081839561462,0.6838423013687134,0.8229206800460815,0.7661978602409363,0.7275110483169556,0.6900283098220825,3.5758038752220504e-09,-0.014364905655384,-0.029912581667304,-0.0468569472432136,-0.0624076016247272,-0.0061211846768856,-0.0166503842920064,-0.0220409017056226,-0.026715375483036,-0.011155036278069,-0.0212512891739606,-0.0333862528204917,-0.04470781609416,-0.0190697778016328,-0.0227539595216512,-0.0264207310974597,-0.0327852740883827,-0.0296189691871404,-0.030262067914009,-0.0298740696161985,-0.0324884541332721, ok 
9,0.3377461731433868,0.392253577709198,0.4344394505023956,0.466850608587265,0.4939891397953033,0.4197680056095123,0.4637179970741272,0.4947652220726013,0.5162797570228577,0.3963657021522522,0.4290647208690643,0.45789635181427,0.4819848835468292,0.3675096333026886,0.3804866969585418,0.3929868638515472,0.4045652151107788,0.3353866636753082,0.3295695781707763,0.3282450139522552,0.3298658430576324,0.976854681968689,0.9753426909446716,0.9614958167076112,0.943734049797058,0.9265326261520386,0.8677817583084106,0.8433098196983337,0.8540287613868713,0.8752032518386841,0.8370318412780762,0.770146906375885,0.7273935079574585,0.6893242597579956,0.8225190043449402,0.7530708909034729,0.7115346789360046,0.6777724623680115,0.8199106454849243,0.7613587379455566,0.7202287316322327,0.6828723549842834,5.735780739257734e-09,-0.0161271952092647,-0.0292084887623786,-0.0432572811841964,-0.0555781871080398,-0.0032396072056144,-0.0121838254854083,-0.0170650351792573,-0.0213735979050397,-0.0062791774980723,-0.0152185745537281,-0.029218565672636,-0.0415626317262649,-0.0124396374449133,-0.0175940822809934,-0.0269982647150754,-0.0361108891665935,-0.021067552268505,-0.0242018271237611,-0.0284119788557291,-0.0335652939975261, ok 
10,0.3458699285984039,0.419696033000946,0.4719893336296081,0.5085248947143555,0.5312681198120117,0.4229731559753418,0.4629962146282196,0.4937801957130432,0.5146137475967407,0.3977978825569153,0.427466869354248,0.4569172263145447,0.480400025844574,0.368244469165802,0.379022866487503,0.3931262493133545,0.4059599041938782,0.3375189304351806,0.3293469250202179,0.329828143119812,0.3327409029006958,0.9873899221420288,0.9821537733078004,0.9565633535385132,0.922035276889801,0.8745049834251404,0.8644349575042725,0.8343033194541931,0.8389135003089905,0.8548226952552795,0.8344880938529968,0.7641217708587646,0.7196141481399536,0.6803456544876099,0.8179447054862976,0.7440878748893738,0.7014988660812378,0.6670376062393188,0.8133851289749146,0.7501897215843201,0.7071480751037598,0.6675374507904053,7.423679448947951e-09,-0.0083211176097393,-0.0100537929683923,-0.0146748973056674,-0.0164190344512462,0.04640893638134,0.0568303130567073,0.0625504031777381,0.0650336146354675,0.0462541617453098,0.0605157017707824,0.0575409419834613,0.0528438463807106,0.0409517809748649,0.0564964339137077,0.058207917958498,0.055205050855875,0.0323682129383087,0.044987354427576,0.0497955530881881,0.0511724762618541, ok 
11,0.3426017761230469,0.3961973488330841,0.4379529654979706,0.4653594195842743,0.4976545870304107,0.4135708510875702,0.4465339779853821,0.4671238958835602,0.485275387763977,0.3876169621944427,0.4049116969108581,0.3997673392295837,0.3938449323177337,0.3600142002105713,0.3804791867733001,0.3957769870758056,0.408033013343811,0.3303190469741821,0.3273794054985046,0.3265455961227417,0.3275346457958221,0.9013833999633788,0.892717719078064,0.8550740480422974,0.8377583026885986,0.8337453007698059,0.7950321435928345,0.7442900538444519,0.7102636098861694,0.6836880445480347,0.7862691283226013,0.7515694499015808,0.7676185965538025,0.7793257832527161,0.7808395624160767,0.7283921837806702,0.687823474407196,0.6522107124328613,0.7787781953811646,0.7295032143592834,0.6947748064994812,0.659955620765686,1.108032110508361e-09,0.0027254421729594,2.613210199342575e-06,-0.0083605581894516,-0.0182826034724712,0.030939819291234,0.0316698923707008,0.0265642665326595,0.0219574682414531,0.0234742760658264,0.0183571726083755,0.0161106754094362,0.0197671577334404,0.0133375730365514,0.0116662047803401,0.0069335256703197,0.0037696256767958,0.0019005424110218,0.0068812435492873,0.0073329624719917,0.0055933278053998, ok 
