1649204689.9258928, 0, 0.3519677519798279, 1.2235915660858154, 8.024017894570079e-09, four 
1649204689.9258928, 1, 0.4348142743110657, 1.172984004020691, -0.021157970651984215, four 
1649204689.9258928, 2, 0.5010371804237366, 1.094472050666809, -0.04928823187947273, four 
1649204689.9258928, 3, 0.5439003705978394, 1.0278706550598145, -0.07523573935031891, four 
1649204689.9258928, 4, 0.5765963196754456, 0.9847943782806396, -0.10307644307613373, four 
1649204689.9258928, 5, 0.46286270022392273, 0.9823883175849915, -0.08537948876619339, four 
1649204689.9258928, 6, 0.5089371204376221, 0.8561366200447083, -0.12010195106267929, four 
1649204689.9258928, 7, 0.5340095162391663, 0.7807227373123169, -0.1371607929468155, four 
1649204689.9258928, 8, 0.5538959503173828, 0.7128074169158936, -0.14955578744411469, four 
1649204689.9258928, 9, 0.3999406099319458, 0.9626083374023438, -0.094626285135746, four 
1649204689.9258928, 10, 0.42178958654403687, 0.8167867064476013, -0.1304694414138794, four 
1649204689.9258928, 11, 0.4320836663246155, 0.7263036370277405, -0.14813940227031708, four 
1649204689.9258928, 12, 0.437247097492218, 0.6527842283248901, -0.16446833312511444, four 
1649204689.9258928, 13, 0.33763056993484497, 0.9697229862213135, -0.10159531980752945, four 
1649204689.9258928, 14, 0.3436196446418762, 0.8295739889144897, -0.13349519670009613, four 
1649204689.9258928, 15, 0.34987351298332214, 0.7396520376205444, -0.15197362005710602, four 
1649204689.9258928, 16, 0.35487258434295654, 0.6605315804481506, -0.16714303195476532, four 
1649204689.9258928, 17, 0.27788403630256653, 0.9976619482040405, -0.10888399928808212, four 
1649204689.9258928, 18, 0.2463439702987671, 0.8973822593688965, -0.13603916764259338, four 
1649204689.9258928, 19, 0.2275286614894867, 0.8341108560562134, -0.1518535166978836, four 
1649204689.9258928, 20, 0.21427059173583984, 0.7724609971046448, -0.166147843003273, four 
1649204689.9631896, 0, 0.3395504057407379, 1.188805103302002, 6.080707493083537e-09, four 
1649204689.9631896, 1, 0.4219972491264343, 1.1318905353546143, 0.0065126242116093636, four 
1649204689.9631896, 2, 0.4568573236465454, 1.0388845205307007, -0.0025861114263534546, four 
1649204689.9631896, 3, 0.4390288293361664, 0.9552769064903259, -0.01102953776717186, four 
1649204689.9631896, 4, 0.4121686816215515, 0.8965569138526917, -0.019469982013106346, four 
1649204689.9631896, 5, 0.4657067656517029, 0.9582748413085938, -0.06111762300133705, four 
1649204689.9631896, 6, 0.5114924907684326, 0.8327893614768982, -0.08421626687049866, four 
1649204689.9631896, 7, 0.5336405634880066, 0.75435471534729, -0.08922553807497025, four 
1649204689.9631896, 8, 0.5475841164588928, 0.6903117895126343, -0.0926944687962532, four 
